index,label,snr_db,channel,modulation,seed
6560,1,5,rayleigh,16qam,42006686
6561,1,5,rayleigh,qpsk,42006687
6562,1,5,rayleigh,bpsk,42006688
6563,1,5,rayleigh,16qam,42006689
6564,1,5,rayleigh,qpsk,42006690
6565,1,5,rayleigh,bpsk,42006691
6566,1,5,rayleigh,qpsk,42006692
6567,1,5,rayleigh,qpsk,42006693
6568,1,5,rayleigh,qpsk,42006694
6569,1,5,rayleigh,bpsk,42006695
6570,1,5,rayleigh,16qam,42006696
6571,1,5,rayleigh,16qam,42006697
6572,1,5,rayleigh,bpsk,42006698
6573,1,5,rayleigh,bpsk,42006699
6574,1,5,rayleigh,qpsk,42006700
6575,1,5,rayleigh,bpsk,42006701
6576,1,5,rayleigh,qpsk,42006702
6577,1,5,rayleigh,qpsk,42006703
6578,1,5,rayleigh,bpsk,42006704
6579,1,5,rayleigh,qpsk,42006705
6580,1,5,rayleigh,16qam,42006706
6581,1,5,rayleigh,bpsk,42006707
6582,1,5,rayleigh,16qam,42006708
6583,1,5,rayleigh,16qam,42006709
6584,1,5,rayleigh,qpsk,42006710
6585,1,5,rayleigh,16qam,42006711
6586,1,5,rayleigh,bpsk,42006712
6587,1,5,rayleigh,qpsk,42006713
6588,1,5,rayleigh,qpsk,42006714
6589,1,5,rayleigh,bpsk,42006715
6590,1,5,rayleigh,bpsk,42006716
6591,1,5,rayleigh,qpsk,42006717
6592,1,5,rayleigh,16qam,42006718
6593,1,5,rayleigh,bpsk,42006719
6594,1,5,rayleigh,bpsk,42006720
6595,1,5,rayleigh,bpsk,42006721
6596,1,5,rayleigh,qpsk,42006722
6597,1,5,rayleigh,bpsk,42006723
6598,1,5,rayleigh,bpsk,42006724
6599,1,5,rayleigh,16qam,42006725
6600,0,5,rayleigh,none,42006726
6601,0,5,rayleigh,none,42006727
6602,0,5,rayleigh,none,42006728
6603,0,5,rayleigh,none,42006729
6604,0,5,rayleigh,none,42006730
6605,0,5,rayleigh,none,42006731
6606,0,5,rayleigh,none,42006732
6607,0,5,rayleigh,none,42006733
6608,0,5,rayleigh,none,42006734
6609,0,5,rayleigh,none,42006735
6610,0,5,rayleigh,none,42006736
6611,0,5,rayleigh,none,42006737
6612,0,5,rayleigh,none,42006738
6613,0,5,rayleigh,none,42006739
6614,0,5,rayleigh,none,42006740
6615,0,5,rayleigh,none,42006741
6616,0,5,rayleigh,none,42006742
6617,0,5,rayleigh,none,42006743
6618,0,5,rayleigh,none,42006744
6619,0,5,rayleigh,none,42006745
6620,0,5,rayleigh,none,42006746
6621,0,5,rayleigh,none,42006747
6622,0,5,rayleigh,none,42006748
6623,0,5,rayleigh,none,42006749
6624,0,5,rayleigh,none,42006750
6625,0,5,rayleigh,none,42006751
6626,0,5,rayleigh,none,42006752
6627,0,5,rayleigh,none,42006753
6628,0,5,rayleigh,none,42006754
6629,0,5,rayleigh,none,42006755
6630,0,5,rayleigh,none,42006756
6631,0,5,rayleigh,none,42006757
6632,0,5,rayleigh,none,42006758
6633,0,5,rayleigh,none,42006759
6634,0,5,rayleigh,none,42006760
6635,0,5,rayleigh,none,42006761
6636,0,5,rayleigh,none,42006762
6637,0,5,rayleigh,none,42006763
6638,0,5,rayleigh,none,42006764
6639,0,5,rayleigh,none,42006765
6640,0,5,rayleigh,none,42006766
6641,0,5,rayleigh,none,42006767
6642,0,5,rayleigh,none,42006768
6643,0,5,rayleigh,none,42006769
6644,0,5,rayleigh,none,42006770
6645,0,5,rayleigh,none,42006771
6646,0,5,rayleigh,none,42006772
6647,0,5,rayleigh,none,42006773
6648,0,5,rayleigh,none,42006774
6649,0,5,rayleigh,none,42006775
6650,0,5,rayleigh,none,42006776
6651,0,5,rayleigh,none,42006777
6652,0,5,rayleigh,none,42006778
6653,0,5,rayleigh,none,42006779
6654,0,5,rayleigh,none,42006780
6655,0,5,rayleigh,none,42006781
6656,0,5,rayleigh,none,42006782
6657,0,5,rayleigh,none,42006783
6658,0,5,rayleigh,none,42006784
6659,0,5,rayleigh,none,42006785
6660,0,5,rayleigh,none,42006786
6661,0,5,rayleigh,none,42006787
6662,0,5,rayleigh,none,42006788
6663,0,5,rayleigh,none,42006789
6664,0,5,rayleigh,none,42006790
6665,0,5,rayleigh,none,42006791
6666,0,5,rayleigh,none,42006792
6667,0,5,rayleigh,none,42006793
6668,0,5,rayleigh,none,42006794
6669,0,5,rayleigh,none,42006795
6670,0,5,rayleigh,none,42006796
6671,0,5,rayleigh,none,42006797
6672,0,5,rayleigh,none,42006798
6673,0,5,rayleigh,none,42006799
6674,0,5,rayleigh,none,42006800
6675,0,5,rayleigh,none,42006801
6676,0,5,rayleigh,none,42006802
6677,0,5,rayleigh,none,42006803
6678,0,5,rayleigh,none,42006804
6679,0,5,rayleigh,none,42006805
6680,0,5,rayleigh,none,42006806
6681,0,5,rayleigh,none,42006807
6682,0,5,rayleigh,none,42006808
6683,0,5,rayleigh,none,42006809
6684,0,5,rayleigh,none,42006810
6685,0,5,rayleigh,none,42006811
6686,0,5,rayleigh,none,42006812
6687,0,5,rayleigh,none,42006813
6688,0,5,rayleigh,none,42006814
6689,0,5,rayleigh,none,42006815
6690,0,5,rayleigh,none,42006816
6691,0,5,rayleigh,none,42006817
6692,0,5,rayleigh,none,42006818
6693,0,5,rayleigh,none,42006819
6694,0,5,rayleigh,none,42006820
6695,0,5,rayleigh,none,42006821
6696,0,5,rayleigh,none,42006822
6697,0,5,rayleigh,none,42006823
6698,0,5,rayleigh,none,42006824
6699,0,5,rayleigh,none,42006825
6700,0,5,rayleigh,none,42006826
6701,0,5,rayleigh,none,42006827
6702,0,5,rayleigh,none,42006828
6703,0,5,rayleigh,none,42006829
6704,0,5,rayleigh,none,42006830
6705,0,5,rayleigh,none,42006831
6706,0,5,rayleigh,none,42006832
6707,0,5,rayleigh,none,42006833
6708,0,5,rayleigh,none,42006834
6709,0,5,rayleigh,none,42006835
6710,0,5,rayleigh,none,42006836
6711,0,5,rayleigh,none,42006837
6712,0,5,rayleigh,none,42006838
6713,0,5,rayleigh,none,42006839
6714,0,5,rayleigh,none,42006840
6715,0,5,rayleigh,none,42006841
6716,0,5,rayleigh,none,42006842
6717,0,5,rayleigh,none,42006843
6718,0,5,rayleigh,none,42006844
6719,0,5,rayleigh,none,42006845
6720,0,5,rayleigh,none,42006846
6721,0,5,rayleigh,none,42006847
6722,0,5,rayleigh,none,42006848
6723,0,5,rayleigh,none,42006849
6724,0,5,rayleigh,none,42006850
6725,0,5,rayleigh,none,42006851
6726,0,5,rayleigh,none,42006852
6727,0,5,rayleigh,none,42006853
6728,0,5,rayleigh,none,42006854
6729,0,5,rayleigh,none,42006855
6730,0,5,rayleigh,none,42006856
6731,0,5,rayleigh,none,42006857
6732,0,5,rayleigh,none,42006858
6733,0,5,rayleigh,none,42006859
6734,0,5,rayleigh,none,42006860
6735,0,5,rayleigh,none,42006861
6736,0,5,rayleigh,none,42006862
6737,0,5,rayleigh,none,42006863
6738,0,5,rayleigh,none,42006864
6739,0,5,rayleigh,none,42006865
6740,0,5,rayleigh,none,42006866
6741,0,5,rayleigh,none,42006867
6742,0,5,rayleigh,none,42006868
6743,0,5,rayleigh,none,42006869
6744,0,5,rayleigh,none,42006870
6745,0,5,rayleigh,none,42006871
6746,0,5,rayleigh,none,42006872
6747,0,5,rayleigh,none,42006873
6748,0,5,rayleigh,none,42006874
6749,0,5,rayleigh,none,42006875
6750,0,5,rayleigh,none,42006876
6751,0,5,rayleigh,none,42006877
6752,0,5,rayleigh,none,42006878
6753,0,5,rayleigh,none,42006879
6754,0,5,rayleigh,none,42006880
6755,0,5,rayleigh,none,42006881
6756,0,5,rayleigh,none,42006882
6757,0,5,rayleigh,none,42006883
6758,0,5,rayleigh,none,42006884
6759,0,5,rayleigh,none,42006885
6760,0,5,rayleigh,none,42006886
6761,0,5,rayleigh,none,42006887
6762,0,5,rayleigh,none,42006888
6763,0,5,rayleigh,none,42006889
6764,0,5,rayleigh,none,42006890
6765,0,5,rayleigh,none,42006891
6766,0,5,rayleigh,none,42006892
6767,0,5,rayleigh,none,42006893
6768,0,5,rayleigh,none,42006894
6769,0,5,rayleigh,none,42006895
6770,0,5,rayleigh,none,42006896
6771,0,5,rayleigh,none,42006897
6772,0,5,rayleigh,none,42006898
6773,0,5,rayleigh,none,42006899
6774,0,5,rayleigh,none,42006900
6775,0,5,rayleigh,none,42006901
6776,0,5,rayleigh,none,42006902
6777,0,5,rayleigh,none,42006903
6778,0,5,rayleigh,none,42006904
6779,0,5,rayleigh,none,42006905
6780,0,5,rayleigh,none,42006906
6781,0,5,rayleigh,none,42006907
6782,0,5,rayleigh,none,42006908
6783,0,5,rayleigh,none,42006909
6784,0,5,rayleigh,none,42006910
6785,0,5,rayleigh,none,42006911
6786,0,5,rayleigh,none,42006912
6787,0,5,rayleigh,none,42006913
6788,0,5,rayleigh,none,42006914
6789,0,5,rayleigh,none,42006915
6790,0,5,rayleigh,none,42006916
6791,0,5,rayleigh,none,42006917
6792,0,5,rayleigh,none,42006918
6793,0,5,rayleigh,none,42006919
6794,0,5,rayleigh,none,42006920
6795,0,5,rayleigh,none,42006921
6796,0,5,rayleigh,none,42006922
6797,0,5,rayleigh,none,42006923
6798,0,5,rayleigh,none,42006924
6799,0,5,rayleigh,none,42006925
6800,1,5,rician,16qam,42006926
6801,1,5,rician,16qam,42006927
6802,1,5,rician,bpsk,42006928
6803,1,5,rician,16qam,42006929
6804,1,5,rician,16qam,42006930
6805,1,5,rician,16qam,42006931
6806,1,5,rician,qpsk,42006932
6807,1,5,rician,bpsk,42006933
6808,1,5,rician,bpsk,42006934
6809,1,5,rician,16qam,42006935
6810,1,5,rician,16qam,42006936
6811,1,5,rician,bpsk,42006937
6812,1,5,rician,16qam,42006938
6813,1,5,rician,16qam,42006939
6814,1,5,rician,qpsk,42006940
6815,1,5,rician,bpsk,42006941
6816,1,5,rician,16qam,42006942
6817,1,5,rician,16qam,42006943
6818,1,5,rician,16qam,42006944
6819,1,5,rician,bpsk,42006945
6820,1,5,rician,16qam,42006946
6821,1,5,rician,16qam,42006947
6822,1,5,rician,16qam,42006948
6823,1,5,rician,bpsk,42006949
6824,1,5,rician,16qam,42006950
6825,1,5,rician,qpsk,42006951
6826,1,5,rician,qpsk,42006952
6827,1,5,rician,qpsk,42006953
6828,1,5,rician,qpsk,42006954
6829,1,5,rician,bpsk,42006955
6830,1,5,rician,bpsk,42006956
6831,1,5,rician,bpsk,42006957
6832,1,5,rician,16qam,42006958
6833,1,5,rician,16qam,42006959
6834,1,5,rician,bpsk,42006960
6835,1,5,rician,bpsk,42006961
6836,1,5,rician,qpsk,42006962
6837,1,5,rician,qpsk,42006963
6838,1,5,rician,bpsk,42006964
6839,1,5,rician,16qam,42006965
6840,1,5,rician,16qam,42006966
6841,1,5,rician,bpsk,42006967
6842,1,5,rician,qpsk,42006968
6843,1,5,rician,16qam,42006969
6844,1,5,rician,bpsk,42006970
6845,1,5,rician,bpsk,42006971
6846,1,5,rician,16qam,42006972
6847,1,5,rician,qpsk,42006973
6848,1,5,rician,qpsk,42006974
6849,1,5,rician,16qam,42006975
6850,1,5,rician,qpsk,42006976
6851,1,5,rician,bpsk,42006977
6852,1,5,rician,qpsk,42006978
6853,1,5,rician,qpsk,42006979
6854,1,5,rician,bpsk,42006980
6855,1,5,rician,bpsk,42006981
6856,1,5,rician,16qam,42006982
6857,1,5,rician,qpsk,42006983
6858,1,5,rician,bpsk,42006984
6859,1,5,rician,bpsk,42006985
6860,1,5,rician,qpsk,42006986
6861,1,5,rician,qpsk,42006987
6862,1,5,rician,qpsk,42006988
6863,1,5,rician,bpsk,42006989
6864,1,5,rician,bpsk,42006990
6865,1,5,rician,bpsk,42006991
6866,1,5,rician,bpsk,42006992
6867,1,5,rician,bpsk,42006993
6868,1,5,rician,16qam,42006994
6869,1,5,rician,16qam,42006995
6870,1,5,rician,bpsk,42006996
6871,1,5,rician,bpsk,42006997
6872,1,5,rician,bpsk,42006998
6873,1,5,rician,qpsk,42006999
6874,1,5,rician,bpsk,42007000
6875,1,5,rician,16qam,42007001
6876,1,5,rician,bpsk,42007002
6877,1,5,rician,16qam,42007003
6878,1,5,rician,16qam,42007004
6879,1,5,rician,16qam,42007005
6880,1,5,rician,16qam,42007006
6881,1,5,rician,qpsk,42007007
6882,1,5,rician,16qam,42007008
6883,1,5,rician,qpsk,42007009
6884,1,5,rician,qpsk,42007010
6885,1,5,rician,qpsk,42007011
6886,1,5,rician,qpsk,42007012
6887,1,5,rician,16qam,42007013
6888,1,5,rician,bpsk,42007014
6889,1,5,rician,16qam,42007015
6890,1,5,rician,16qam,42007016
6891,1,5,rician,qpsk,42007017
6892,1,5,rician,bpsk,42007018
6893,1,5,rician,bpsk,42007019
6894,1,5,rician,16qam,42007020
6895,1,5,rician,16qam,42007021
6896,1,5,rician,16qam,42007022
6897,1,5,rician,bpsk,42007023
6898,1,5,rician,qpsk,42007024
6899,1,5,rician,bpsk,42007025
6900,1,5,rician,bpsk,42007026
6901,1,5,rician,16qam,42007027
6902,1,5,rician,bpsk,42007028
6903,1,5,rician,bpsk,42007029
6904,1,5,rician,bpsk,42007030
6905,1,5,rician,16qam,42007031
6906,1,5,rician,qpsk,42007032
6907,1,5,rician,16qam,42007033
6908,1,5,rician,qpsk,42007034
6909,1,5,rician,16qam,42007035
6910,1,5,rician,bpsk,42007036
6911,1,5,rician,bpsk,42007037
6912,1,5,rician,16qam,42007038
6913,1,5,rician,16qam,42007039
6914,1,5,rician,qpsk,42007040
6915,1,5,rician,bpsk,42007041
6916,1,5,rician,qpsk,42007042
6917,1,5,rician,16qam,42007043
6918,1,5,rician,bpsk,42007044
6919,1,5,rician,qpsk,42007045
6920,1,5,rician,qpsk,42007046
6921,1,5,rician,qpsk,42007047
6922,1,5,rician,qpsk,42007048
6923,1,5,rician,qpsk,42007049
6924,1,5,rician,16qam,42007050
6925,1,5,rician,qpsk,42007051
6926,1,5,rician,bpsk,42007052
6927,1,5,rician,16qam,42007053
6928,1,5,rician,qpsk,42007054
6929,1,5,rician,qpsk,42007055
6930,1,5,rician,bpsk,42007056
6931,1,5,rician,qpsk,42007057
6932,1,5,rician,16qam,42007058
6933,1,5,rician,16qam,42007059
6934,1,5,rician,16qam,42007060
6935,1,5,rician,16qam,42007061
6936,1,5,rician,16qam,42007062
6937,1,5,rician,16qam,42007063
6938,1,5,rician,qpsk,42007064
6939,1,5,rician,qpsk,42007065
6940,1,5,rician,qpsk,42007066
6941,1,5,rician,bpsk,42007067
6942,1,5,rician,16qam,42007068
6943,1,5,rician,16qam,42007069
6944,1,5,rician,bpsk,42007070
6945,1,5,rician,16qam,42007071
6946,1,5,rician,bpsk,42007072
6947,1,5,rician,16qam,42007073
6948,1,5,rician,qpsk,42007074
6949,1,5,rician,qpsk,42007075
6950,1,5,rician,bpsk,42007076
6951,1,5,rician,bpsk,42007077
6952,1,5,rician,16qam,42007078
6953,1,5,rician,bpsk,42007079
6954,1,5,rician,bpsk,42007080
6955,1,5,rician,qpsk,42007081
6956,1,5,rician,qpsk,42007082
6957,1,5,rician,qpsk,42007083
6958,1,5,rician,bpsk,42007084
6959,1,5,rician,qpsk,42007085
6960,1,5,rician,qpsk,42007086
6961,1,5,rician,16qam,42007087
6962,1,5,rician,qpsk,42007088
6963,1,5,rician,16qam,42007089
6964,1,5,rician,bpsk,42007090
6965,1,5,rician,16qam,42007091
6966,1,5,rician,16qam,42007092
6967,1,5,rician,bpsk,42007093
6968,1,5,rician,16qam,42007094
6969,1,5,rician,bpsk,42007095
6970,1,5,rician,16qam,42007096
6971,1,5,rician,qpsk,42007097
6972,1,5,rician,16qam,42007098
6973,1,5,rician,qpsk,42007099
6974,1,5,rician,bpsk,42007100
6975,1,5,rician,bpsk,42007101
6976,1,5,rician,qpsk,42007102
6977,1,5,rician,16qam,42007103
6978,1,5,rician,16qam,42007104
6979,1,5,rician,qpsk,42007105
6980,1,5,rician,16qam,42007106
6981,1,5,rician,qpsk,42007107
6982,1,5,rician,16qam,42007108
6983,1,5,rician,bpsk,42007109
6984,1,5,rician,qpsk,42007110
6985,1,5,rician,qpsk,42007111
6986,1,5,rician,bpsk,42007112
6987,1,5,rician,qpsk,42007113
6988,1,5,rician,16qam,42007114
6989,1,5,rician,bpsk,42007115
6990,1,5,rician,bpsk,42007116
6991,1,5,rician,qpsk,42007117
6992,1,5,rician,16qam,42007118
6993,1,5,rician,bpsk,42007119
6994,1,5,rician,bpsk,42007120
6995,1,5,rician,qpsk,42007121
6996,1,5,rician,qpsk,42007122
6997,1,5,rician,16qam,42007123
6998,1,5,rician,qpsk,42007124
6999,1,5,rician,bpsk,42007125
7000,0,5,rician,none,42007126
7001,0,5,rician,none,42007127
7002,0,5,rician,none,42007128
7003,0,5,rician,none,42007129
7004,0,5,rician,none,42007130
7005,0,5,rician,none,42007131
7006,0,5,rician,none,42007132
7007,0,5,rician,none,42007133
7008,0,5,rician,none,42007134
7009,0,5,rician,none,42007135
7010,0,5,rician,none,42007136
7011,0,5,rician,none,42007137
7012,0,5,rician,none,42007138
7013,0,5,rician,none,42007139
7014,0,5,rician,none,42007140
7015,0,5,rician,none,42007141
7016,0,5,rician,none,42007142
7017,0,5,rician,none,42007143
7018,0,5,rician,none,42007144
7019,0,5,rician,none,42007145
7020,0,5,rician,none,42007146
7021,0,5,rician,none,42007147
7022,0,5,rician,none,42007148
7023,0,5,rician,none,42007149
7024,0,5,rician,none,42007150
7025,0,5,rician,none,42007151
7026,0,5,rician,none,42007152
7027,0,5,rician,none,42007153
7028,0,5,rician,none,42007154
7029,0,5,rician,none,42007155
7030,0,5,rician,none,42007156
7031,0,5,rician,none,42007157
7032,0,5,rician,none,42007158
7033,0,5,rician,none,42007159
7034,0,5,rician,none,42007160
7035,0,5,rician,none,42007161
7036,0,5,rician,none,42007162
7037,0,5,rician,none,42007163
7038,0,5,rician,none,42007164
7039,0,5,rician,none,42007165
7040,0,5,rician,none,42007166
7041,0,5,rician,none,42007167
7042,0,5,rician,none,42007168
7043,0,5,rician,none,42007169
7044,0,5,rician,none,42007170
7045,0,5,rician,none,42007171
7046,0,5,rician,none,42007172
7047,0,5,rician,none,42007173
7048,0,5,rician,none,42007174
7049,0,5,rician,none,42007175
7050,0,5,rician,none,42007176
7051,0,5,rician,none,42007177
7052,0,5,rician,none,42007178
7053,0,5,rician,none,42007179
7054,0,5,rician,none,42007180
7055,0,5,rician,none,42007181
7056,0,5,rician,none,42007182
7057,0,5,rician,none,42007183
7058,0,5,rician,none,42007184
7059,0,5,rician,none,42007185
7060,0,5,rician,none,42007186
7061,0,5,rician,none,42007187
7062,0,5,rician,none,42007188
7063,0,5,rician,none,42007189
7064,0,5,rician,none,42007190
7065,0,5,rician,none,42007191
7066,0,5,rician,none,42007192
7067,0,5,rician,none,42007193
7068,0,5,rician,none,42007194
7069,0,5,rician,none,42007195
7070,0,5,rician,none,42007196
7071,0,5,rician,none,42007197
7072,0,5,rician,none,42007198
7073,0,5,rician,none,42007199
7074,0,5,rician,none,42007200
7075,0,5,rician,none,42007201
7076,0,5,rician,none,42007202
7077,0,5,rician,none,42007203
7078,0,5,rician,none,42007204
7079,0,5,rician,none,42007205
7080,0,5,rician,none,42007206
7081,0,5,rician,none,42007207
7082,0,5,rician,none,42007208
7083,0,5,rician,none,42007209
7084,0,5,rician,none,42007210
7085,0,5,rician,none,42007211
7086,0,5,rician,none,42007212
7087,0,5,rician,none,42007213
7088,0,5,rician,none,42007214
7089,0,5,rician,none,42007215
7090,0,5,rician,none,42007216
7091,0,5,rician,none,42007217
7092,0,5,rician,none,42007218
7093,0,5,rician,none,42007219
7094,0,5,rician,none,42007220
7095,0,5,rician,none,42007221
7096,0,5,rician,none,42007222
7097,0,5,rician,none,42007223
7098,0,5,rician,none,42007224
7099,0,5,rician,none,42007225
7100,0,5,rician,none,42007226
7101,0,5,rician,none,42007227
7102,0,5,rician,none,42007228
7103,0,5,rician,none,42007229
7104,0,5,rician,none,42007230
7105,0,5,rician,none,42007231
7106,0,5,rician,none,42007232
7107,0,5,rician,none,42007233
7108,0,5,rician,none,42007234
7109,0,5,rician,none,42007235
7110,0,5,rician,none,42007236
7111,0,5,rician,none,42007237
7112,0,5,rician,none,42007238
7113,0,5,rician,none,42007239
7114,0,5,rician,none,42007240
7115,0,5,rician,none,42007241
7116,0,5,rician,none,42007242
7117,0,5,rician,none,42007243
7118,0,5,rician,none,42007244
7119,0,5,rician,none,42007245
7120,0,5,rician,none,42007246
7121,0,5,rician,none,42007247
7122,0,5,rician,none,42007248
7123,0,5,rician,none,42007249
7124,0,5,rician,none,42007250
7125,0,5,rician,none,42007251
7126,0,5,rician,none,42007252
7127,0,5,rician,none,42007253
7128,0,5,rician,none,42007254
7129,0,5,rician,none,42007255
7130,0,5,rician,none,42007256
7131,0,5,rician,none,42007257
7132,0,5,rician,none,42007258
7133,0,5,rician,none,42007259
7134,0,5,rician,none,42007260
7135,0,5,rician,none,42007261
7136,0,5,rician,none,42007262
7137,0,5,rician,none,42007263
7138,0,5,rician,none,42007264
7139,0,5,rician,none,42007265
7140,0,5,rician,none,42007266
7141,0,5,rician,none,42007267
7142,0,5,rician,none,42007268
7143,0,5,rician,none,42007269
7144,0,5,rician,none,42007270
7145,0,5,rician,none,42007271
7146,0,5,rician,none,42007272
7147,0,5,rician,none,42007273
7148,0,5,rician,none,42007274
7149,0,5,rician,none,42007275
7150,0,5,rician,none,42007276
7151,0,5,rician,none,42007277
7152,0,5,rician,none,42007278
7153,0,5,rician,none,42007279
7154,0,5,rician,none,42007280
7155,0,5,rician,none,42007281
7156,0,5,rician,none,42007282
7157,0,5,rician,none,42007283
7158,0,5,rician,none,42007284
7159,0,5,rician,none,42007285
7160,0,5,rician,none,42007286
7161,0,5,rician,none,42007287
7162,0,5,rician,none,42007288
7163,0,5,rician,none,42007289
7164,0,5,rician,none,42007290
7165,0,5,rician,none,42007291
7166,0,5,rician,none,42007292
7167,0,5,rician,none,42007293
7168,0,5,rician,none,42007294
7169,0,5,rician,none,42007295
7170,0,5,rician,none,42007296
7171,0,5,rician,none,42007297
7172,0,5,rician,none,42007298
7173,0,5,rician,none,42007299
7174,0,5,rician,none,42007300
7175,0,5,rician,none,42007301
7176,0,5,rician,none,42007302
7177,0,5,rician,none,42007303
7178,0,5,rician,none,42007304
7179,0,5,rician,none,42007305
7180,0,5,rician,none,42007306
7181,0,5,rician,none,42007307
7182,0,5,rician,none,42007308
7183,0,5,rician,none,42007309
7184,0,5,rician,none,42007310
7185,0,5,rician,none,42007311
7186,0,5,rician,none,42007312
7187,0,5,rician,none,42007313
7188,0,5,rician,none,42007314
7189,0,5,rician,none,42007315
7190,0,5,rician,none,42007316
7191,0,5,rician,none,42007317
7192,0,5,rician,none,42007318
7193,0,5,rician,none,42007319
7194,0,5,rician,none,42007320
7195,0,5,rician,none,42007321
7196,0,5,rician,none,42007322
7197,0,5,rician,none,42007323
7198,0,5,rician,none,42007324
7199,0,5,rician,none,42007325
7200,1,10,awgn,16qam,42007326
7201,1,10,awgn,16qam,42007327
7202,1,10,awgn,qpsk,42007328
7203,1,10,awgn,bpsk,42007329
7204,1,10,awgn,qpsk,42007330
7205,1,10,awgn,16qam,42007331
7206,1,10,awgn,bpsk,42007332
7207,1,10,awgn,16qam,42007333
7208,1,10,awgn,qpsk,42007334
7209,1,10,awgn,qpsk,42007335
7210,1,10,awgn,qpsk,42007336
7211,1,10,awgn,bpsk,42007337
7212,1,10,awgn,16qam,42007338
7213,1,10,awgn,bpsk,42007339
7214,1,10,awgn,qpsk,42007340
7215,1,10,awgn,qpsk,42007341
7216,1,10,awgn,qpsk,42007342
7217,1,10,awgn,bpsk,42007343
7218,1,10,awgn,bpsk,42007344
7219,1,10,awgn,16qam,42007345
7220,1,10,awgn,bpsk,42007346
7221,1,10,awgn,bpsk,42007347
7222,1,10,awgn,bpsk,42007348
7223,1,10,awgn,qpsk,42007349
7224,1,10,awgn,16qam,42007350
7225,1,10,awgn,qpsk,42007351
7226,1,10,awgn,16qam,42007352
7227,1,10,awgn,qpsk,42007353
7228,1,10,awgn,16qam,42007354
7229,1,10,awgn,bpsk,42007355
7230,1,10,awgn,bpsk,42007356
7231,1,10,awgn,qpsk,42007357
7232,1,10,awgn,bpsk,42007358
7233,1,10,awgn,qpsk,42007359
7234,1,10,awgn,qpsk,42007360
7235,1,10,awgn,qpsk,42007361
7236,1,10,awgn,16qam,42007362
7237,1,10,awgn,qpsk,42007363
7238,1,10,awgn,qpsk,42007364
7239,1,10,awgn,bpsk,42007365
7240,1,10,awgn,bpsk,42007366
7241,1,10,awgn,16qam,42007367
7242,1,10,awgn,16qam,42007368
7243,1,10,awgn,16qam,42007369
7244,1,10,awgn,qpsk,42007370
7245,1,10,awgn,16qam,42007371
7246,1,10,awgn,bpsk,42007372
7247,1,10,awgn,bpsk,42007373
7248,1,10,awgn,16qam,42007374
7249,1,10,awgn,bpsk,42007375
7250,1,10,awgn,16qam,42007376
7251,1,10,awgn,bpsk,42007377
7252,1,10,awgn,qpsk,42007378
7253,1,10,awgn,16qam,42007379
7254,1,10,awgn,bpsk,42007380
7255,1,10,awgn,16qam,42007381
7256,1,10,awgn,qpsk,42007382
7257,1,10,awgn,16qam,42007383
7258,1,10,awgn,bpsk,42007384
7259,1,10,awgn,qpsk,42007385
7260,1,10,awgn,qpsk,42007386
7261,1,10,awgn,16qam,42007387
7262,1,10,awgn,bpsk,42007388
7263,1,10,awgn,qpsk,42007389
7264,1,10,awgn,qpsk,42007390
7265,1,10,awgn,qpsk,42007391
7266,1,10,awgn,16qam,42007392
7267,1,10,awgn,qpsk,42007393
7268,1,10,awgn,qpsk,42007394
7269,1,10,awgn,bpsk,42007395
7270,1,10,awgn,qpsk,42007396
7271,1,10,awgn,bpsk,42007397
7272,1,10,awgn,16qam,42007398
7273,1,10,awgn,16qam,42007399
7274,1,10,awgn,16qam,42007400
7275,1,10,awgn,qpsk,42007401
7276,1,10,awgn,qpsk,42007402
7277,1,10,awgn,bpsk,42007403
7278,1,10,awgn,qpsk,42007404
7279,1,10,awgn,bpsk,42007405
7280,1,10,awgn,bpsk,42007406
7281,1,10,awgn,qpsk,42007407
7282,1,10,awgn,qpsk,42007408
7283,1,10,awgn,16qam,42007409
7284,1,10,awgn,qpsk,42007410
7285,1,10,awgn,qpsk,42007411
7286,1,10,awgn,bpsk,42007412
7287,1,10,awgn,16qam,42007413
7288,1,10,awgn,16qam,42007414
7289,1,10,awgn,qpsk,42007415
7290,1,10,awgn,qpsk,42007416
7291,1,10,awgn,16qam,42007417
7292,1,10,awgn,bpsk,42007418
7293,1,10,awgn,qpsk,42007419
7294,1,10,awgn,bpsk,42007420
7295,1,10,awgn,qpsk,42007421
7296,1,10,awgn,bpsk,42007422
7297,1,10,awgn,qpsk,42007423
7298,1,10,awgn,16qam,42007424
7299,1,10,awgn,bpsk,42007425
7300,1,10,awgn,qpsk,42007426
7301,1,10,awgn,qpsk,42007427
7302,1,10,awgn,qpsk,42007428
7303,1,10,awgn,qpsk,42007429
7304,1,10,awgn,16qam,42007430
7305,1,10,awgn,qpsk,42007431
7306,1,10,awgn,16qam,42007432
7307,1,10,awgn,qpsk,42007433
7308,1,10,awgn,16qam,42007434
7309,1,10,awgn,16qam,42007435
7310,1,10,awgn,16qam,42007436
7311,1,10,awgn,bpsk,42007437
7312,1,10,awgn,qpsk,42007438
7313,1,10,awgn,bpsk,42007439
7314,1,10,awgn,16qam,42007440
7315,1,10,awgn,qpsk,42007441
7316,1,10,awgn,16qam,42007442
7317,1,10,awgn,qpsk,42007443
7318,1,10,awgn,qpsk,42007444
7319,1,10,awgn,bpsk,42007445
